video_id,title,description,published_at,view_count,like_count,dislike_count,comment_count,Month
5imXD1LPnwo,The Southpaw Sessions Round 3 with Eminem and Jake Gyllenhaal,"Southpaw film and soundtrack out now: http://smarturl.it/SouthpawMusic

Watch Part 1 of the Southpaw Sessions: https://youtu.be/whV5oQDvVWE

Watch Part 2 of the Southpaw Sessions: https://youtu.be/UGqC9URTJIQ

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-28 16:20:06+00:00,732960,12215,0,956,7
R11nwANrKS4,Hitman: Agent 47 ft. Won't Back Down,"http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-27 17:25:12+00:00,349821,7469,0,197,7
hDOFpHP__XI,The Southpaw Sessions at the YouTube Space (Teaser 2),"Southpaw film and soundtrack out now: http://smarturl.it/SouthpawMusic

Watch Part 1 of the Southpaw Sessions: https://youtu.be/whV5oQDvVWE

Watch Part 2 of the Southpaw Sessions: https://youtu.be/UGqC9URTJIQ

Watch Part 3 of the Southpaw Sessions: https://youtu.be/5imXD1LPnwo

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-25 22:11:23+00:00,307417,6802,0,160,7
UGqC9URTJIQ,The Southpaw Sessions Round 2 with Eminem and Jake Gyllenhaal,"Watch The Southpaw Sessions Round 2 with Eminem, Jake Gyllenhaal, and Joe Levy at the YouTube Space in New York City.

Southpaw film and soundtrack out now:  http://smarturl.it/SouthpawMusic

Watch Part 1 of the Southpaw Sessions: https://youtu.be/whV5oQDvVWE

Watch Part 3 of the Southpaw Sessions: https://youtu.be/5imXD1LPnwo

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-24 15:39:55+00:00,652267,10291,0,723,7
whV5oQDvVWE,The Southpaw Sessions Round 1 with Eminem and Jake Gyllenhaal,"Watch The Southpaw Sessions Round 1 with Eminem, Jake Gyllenhaal, and Joe Levy at the YouTube Space in New York City.

Southpaw film and soundtrack out now: http://smarturl.it/SouthpawMusic

Watch Part 2 of the Southpaw Sessions: https://youtu.be/UGqC9URTJIQ

Watch Part 3 of the Southpaw Sessions: https://youtu.be/5imXD1LPnwo

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-23 21:32:41+00:00,2660703,38198,0,2209,7
mqLcD4HLPOE,"Final Southpaw Trailer ft. ""KIngs Never Die""","Pre-Order the Southpaw Soundtrack here: http://smarturl.it/SouthpawMusic

In Theaters This Friday (7/24/2015)

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-23 01:00:21+00:00,196218,3737,0,110,7
_Ik4hwi1cJo,The Southpaw Sessions at the Youtube Space (Teaser),"Southpaw film and soundtrack out now: http://smarturl.it/SouthpawMusic

Watch Part 1 of the Southpaw Sessions: https://youtu.be/whV5oQDvVWE

Watch Part 2 of the Southpaw Sessions: https://youtu.be/UGqC9URTJIQ

Watch Part 3 of the Southpaw Sessions: https://youtu.be/5imXD1LPnwo

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-22 17:55:08+00:00,127844,3748,0,158,7
JI5zaQ_12Yg,Behind the Scenes at Jake Gyllenhaal's Southpaw Training,"Pre-Order the Soundtrack here: http://smarturl.it/SouthpawMusic

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-11 04:21:38+00:00,279824,5867,0,116,7
7YAVn466YBc,Eminem - Kings Never Die (Audio) ft. Gwen Stefani,"‘Kings Never Die’, from the Southpaw soundtrack, out now on iTunes: http://smarturl.it/KingsNeverDie

See Southpaw, in theaters now

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com

http://vevo.ly/SjNT76

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2015-07-10 04:00:01+00:00,43971568,386879,0,18623,7
brbypndEJLk,"Southpaw Trailer Featuring ""Kings Never Die""","Preview ""Kings Never Die"" ft. Gwen Stefani  from Shady Records' forthcoming Southpaw Soundtrack, Southpaw: Music From and Inspired by the Motion Picture out July 24th.

Pre-Order the Soundtrack here: http://smarturl.it/SouthpawMusic

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-08 14:14:21+00:00,228174,5284,0,250,7
I0NXWEiv-tU,Phenomenal Music Film (Selfie Clip),"Phenomenal Music Film Exclusively on Apple Music:  http://apple.co/PhenomenalVideo  

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-07-07 17:01:53+00:00,469233,10145,0,432,7
vL_SBJzLO-Q,Southpaw Official Trailer #2 Featuring Phenomenal,"Catch Phenomenal, the new single from Shady Records' forthcoming Southpaw Soundtrack, Southpaw: Music From and Inspired by the Motion Picture out July 24th. 

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-06-30 00:28:04+00:00,212693,4085,0,153,6
rZXvEcBKMT8,Eminem - Phenomenal (Lyric Video),"Phenomenal, from the Southpaw soundtrack out now on iTunes: http://smarturl.it/EmPhenomenal 
and Google Play: http://smarturl.it/PhenomenalGP

See Southpaw, in theaters now

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com

http://vevo.ly/m7VoFp

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Phenomenal #Vevo",2015-06-17 18:00:00+00:00,52424209,430184,0,17139,6
Ex55lbcS4wc,Eminem - Phenomenal (Audio Only),"Phenomenal, from the Southpaw soundtrack just dropped on iTunes: http://smarturl.it/EmPhenomenal 

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-06-02 03:47:50+00:00,5694126,50754,0,4872,6
D68vmev7KZc,Southpaw - Official Trailer,"Sneak peek of some new stuff I've been working on in the Southpaw trailer.  World premiere!

From acclaimed director Antoine Fuqua (TRAINING DAY) and starring Academy Award® nominated Jake Gyllenhaal (NIGHTCRAWLER, BROKEBACK MOUNTAIN) comes a story of tragedy, loss and the painful road to redemption… Billy “The Great” Hope (Gyllenhaal) is the reigning Junior Middleweight Champion whose unorthodox stance, the so-called “Southpaw,” consists of an ineloquent, though brutal, display of offensive fighting…one fueled by his own feelings of inadequacy and a desperate need for love, money and fame. With a beautiful family, home and financial security, Billy is on top both in and out of the ring until a tragic accident leaves his wife dead and sends him into a downward spiral. His days now an endless haze of alcohol and prescription drugs, his daughter taken by Child Services and his home repossessed by the bank, Billy’s fate is all but sealed until a washed up former boxer named Tick agrees to take the bereaved pugilist under his wing so long as he agrees to his strict ethos. Relentless and utterly committed to a fighter that thinks as much as he throws punches, Tick rebuilds Billy into a new man: one that is agile, fearsome and uncompromising in the ring while thoughtful, loving and disciplined outside of it. Now, as he works to regain custody of his daughter and mounts a professional comeback, Billy must face his demons head-on as he learns that, sometimes, your greatest opponent can be yourself.

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2015-03-27 13:27:40+00:00,4077823,18264,0,1307,3
gHCX9gCzyz4,Detroit Vs. Everybody (Behind The Scenes),"SHADYXV is out now:
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp

Music video by Eminem, Royce Da 5'9"", Big Sean, Danny Brown, Dej Loaf, Trick Trick performing Detroit Vs. Everybody. (C) 2015 Shady/Interscope Records Inc

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2015-03-18 07:00:00+00:00,2830469,48930,0,1481,3
CaQ--nkusNQ,Detroit Vs. Everybody (Lyric Video),"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem, Royce Da 5'9"", Big Sean, Danny Brown, Dej Loaf, Trick Trick performing Detroit Vs. Everybody. (C) 2014 Shady/Interscope Records Inc",2015-02-06 08:00:04+00:00,3469744,68600,0,2784,2
hCdgDxQbW_U,"Eminem, Royce da 5'9"", Big Sean, Danny Brown, Dej Loaf, Trick Trick - Detroit Vs. Everybody","SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2015-01-23 17:00:05+00:00,65589287,653564,0,39725,1
_unP9kmq98I,Eminem - Eminem Interview (CD:UK),"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

On CD:UK, Eminem gave an exclusive interview and discussing his experiences on 8 mile and 50 Cent.",2015-01-21 18:04:42+00:00,2886275,60894,0,1748,1
9t3o-DWayis,"Eminem, Slaughterhouse, Yelawolf - CXVPHER (Behind The Scenes)","SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp

Music video by Eminem performing CXVPHER. (C) 2014 Shady/Interscope Records Inc

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2014-12-18 08:00:06+00:00,2853987,37629,0,1664,12
JOGq4696u0U,SHADYXV - TV Spot,SHADYXV is out now: http://smarturl.it/ShadyXViT,2014-12-01 23:40:45+00:00,164809,5863,0,418,12
BevWmMdg97A,"SHADYXV Quinceañera Episode 3 - ""Birthday Cake""","Purchase SHADYXV - http://smarturl.it/ShadyXViT

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2014-11-25 21:31:00+00:00,169699,5212,0,194,11
0AqnCSdkjQ0,Eminem - Guts Over Fear ft. Sia,"Eminem ft. Sia - Guts Over Fear

SHADYXV out now! http://smarturl.it/ShadyXViT",2014-11-24 17:00:02+00:00,262289526,1904912,0,55926,11
5hJ5_hVYpgA,"Eminem - ""Guts Over Fear"" ft. Sia [Official Teaser]","Official video coming 11.24.

#SHADYXV Pre-Order: http://smarturl.it/ShadyXViT

http://eminem.com
http://facebook.com/eminem
http://twitter.com/eminem
http://instagram.com/eminem
http://eminem.tumblr.com

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords
http://trustshady.tumblr.com",2014-11-21 17:00:16+00:00,299364,4439,0,174,11
BnH5i5XfpVM,"Eminem - ""Lose Yourself"" - The Demo","The full story behind ""Lose Yourself"" coming soon.

#SHADYXV Pre-Order: http://smarturl.it/ShadyXViT",2014-11-18 20:34:30+00:00,1551271,29870,0,1111,11
7DrgKNaW45U,"SHADYXV Quinceañera Episode 2 - ""Birthday Girl""",Pre-Order SHADYXV - http://smarturl.it/ShadyXViT,2014-11-13 17:00:13+00:00,165538,4216,0,138,11
z2tqwqTnnPE,Beats x Eminem: Beat by Beat [TEASER],"The full story behind ""Lose Yourself"" coming soon via Beats By Dre.

#SHADYXV Pre-Order: http://smarturl.it/ShadyXViT",2014-11-12 21:42:00+00:00,280221,5222,0,269,11
ygzRDayKxTk,Vevo Presents: Shady CXVPHER,"SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp",2014-11-11 21:00:02+00:00,16360967,250933,0,23577,11
vjUgJ6Cw5PU,Detroit Vs. Everybody,"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Detroit Vs. Everybody (Audio) - Eminem, Royce Da 5'9"", Big Sean, Danny Brown, Dej Loaf, Trick Trick

SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp",2014-11-11 05:00:00+00:00,9450962,112935,0,10792,11
9_LwX0Rl7-k,Vevo Presents: SHADY CXVPHER,"SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2014-11-07 03:01:02+00:00,2357983,45853,0,2749,11
pBmixgZ7MLA,"SHADYXV Quinceañera Episode 1 - ""Birthday Clown""","Pre-Order SHADYXV - http://smarturl.it/ShadyXViT

http://shadyrecords.com
http://facebook.com/shadyrecords
http://twitter.com/shadyrecords
http://instagram.com/shadyrecords",2014-11-06 17:00:52+00:00,204903,6005,0,217,11
iH0WwlQd5-I,Eminem - Guts Over Fear ft. Sia (Lyric Video),"Available now http://smarturl.it/GutsOverFear

SHADYXV out now! 
iTunes: http://smarturl.it/ShadyXViT
Google Play: http://smarturl.it/ShadyXVgp

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #GutsOverFear #Vevo",2014-09-18 07:00:02+00:00,25905051,292376,0,15338,9
_OtR7PULa8o,Guts Over Fear ft. Sia featured in #Mayhem: Mayweather vs Maidana Trailer,"Check out #GutsOverFear in the spot for #Mayhem: Mayweather vs. Maidana II, this Saturday at 8 ET, LIVE on PPV. 

Get Guts Over Fear ft. Sia on iTunes: http://smarturl.it/GutsOverFear",2014-09-09 22:12:04+00:00,218727,3932,0,201,9
G_bOgq0-HGU,The Equalizer Movie – New and Exclusive Online Trailer,"Listen to the new song from Eminem featuring SIA, ""Guts Over Fear"" in this new trailer for Denzel Washington's movie, The Equalizer, in theaters 9/26. Song is now available on iTunes: http://smarturl.it/GutsOverFear
 
Release Date: 26 September 2014 (United States)
In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can't stand idly by -- he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.
 
Genre: Crime / Action / Thriller
Cast: Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour
Director: Antoine Fuqua
Writer: Richard Wenk
 
Subscribe to Sony Pictures for more great content: http://bit.ly/SonyPicsSubscribe
www.facebook.com/TheEqualizerMovie",2014-09-02 21:49:05+00:00,1002303,4261,0,214,9
zKqgM4ImdQU,Rick Rubin ALS Ice Bucket Challenge,"http://www.alsa.org/fight-als/ice-bucket-challenge.html

Rick wasn't playin' with his #ALSIceBucketChallenge.  Frank Ocean, Owen Wilson and Vincent Gallo..he challenges you next",2014-08-26 16:15:23+00:00,304568,4806,0,283,8
3l2FfQtMFWI,Eminem #ALSIceBucketChallenge,,2014-08-26 16:10:53+00:00,215687,9731,0,288,8
-0zo3vbqJOE,Eminem - Guts Over Fear (Audio) ft. Sia,"Eminem feat. Sia - Guts Over Fear

Available now http://smarturl.it/GutsOverFear

SHADYXV coming 11/24

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV
Best of Eminem: https://goo.gl/tzPz9f",2014-08-25 22:01:00+00:00,13159157,172204,0,15003,8
C2pYNk-Gxxk,Eminem - Guts Over Fear ft. Sia,Available now on iTunes: http://smarturl.it/GutsOverFear,2014-08-25 04:19:18+00:00,8697469,92306,0,9683,8
L3ct27qTPIY,"Exclusive Preview: ""Guts Over Fear"" ft. Sia","Check out a preview of the new song from Eminem featuring SIA ""Guts Over Fear"" in the new spot for Denzel Washington's new film The Equalizer- Available on iTunes August 25th.  The Equalizer is in theaters September 26th.",2014-08-15 17:05:41+00:00,702950,7451,0,460,8
7bDLIV96LD4,Eminem - Headlights (Explicit) ft. Nate Ruess,"http://smarturl.it/MMLP2
Video Director: Spike Lee    
Video Producer: Alex Wright
Video Producer: Kathy Angstadt
for Forty Acres & A Mule Filmworks",2014-05-11 16:00:04+00:00,152635306,1373840,0,64063,5
oA33qsdC2L8,Headlights Teaser,"The official music video for ""Headlights"" will be out Sunday, May 11.  http://www.eminem.com",2014-05-09 20:09:27+00:00,298747,7036,0,330,5
_qkyIxt1P_c,Eminem - The Monster Explained (Behind The Scenes) ft. Rihanna,"Buy Eminem's MMLP2 http://smarturl.it/MMLP2 

Music video by Eminem performing The Monster Explained (Behind The Scenes). © 2014 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2014-04-03 15:30:02+00:00,4587576,80539,0,3687,4
yHBigyG2Vgw,Eminem - The Monster (Edited) ft. Rihanna,"Download Eminem's 'MMLP2' Album on iTunes now: http://smarturl.it/MMLP2 

Music video by Eminem performing The Monster. (C) 2013 Aftermath Records/Interscope Records",2013-12-24 08:00:02+00:00,15606515,164822,0,6001,12
EHkozMIXZ8w,Eminem ft. Rihanna - The Monster (Explicit) [Official Video],"Download Eminem's 'MMLP2' Album on iTunes now:http://smarturl.it/MMLP2

Music video by Eminem ft. Rihanna ""The Monster"" © 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #TheMonster #Vevo",2013-12-17 00:50:00+00:00,975615119,6197898,0,173141,12
ekgaNgVOM1g,Eminem - The Monster (Teaser) ft. Rihanna,"Download Eminem's 'MMLP2' Album on iTunes now: http://smarturl.it/MMLP2

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2013-12-13 22:00:02+00:00,4947131,79474,0,3179,12
XbGs_qK2PQA,Eminem - Rap God (Explicit),"Download Eminem's 'MMLP2' Album on iTunes now:http://smarturl.it/MMLP2

Credits below
Video Director: Rich Lee
Video Producer: Justin Diener
Video Producer: Kathy Angstadt",2013-11-27 16:50:00+00:00,1497004876,20212030,0,1280147,11
Vo7Tn6CAwuI,Rap God Official Teaser,"Rap God Video coming next week! 
Album out now
http://smarturl.it/MMLP2",2013-11-22 00:25:01+00:00,2074651,72595,0,3000,11
n_sbPEd-jmE,Eminem Celeb Playlist Update,"Eminem's YouTube Playlist. Download The Marshall Mathers LP 2: http://smarturl.it/mmlp2

Eminem - Berzerk
Slaughterhouse - Throw It Away
Yelawolf - Hard White
Slaughterhouse - Hammer Dance
Yelawolf - Let's Roll",2013-11-09 17:50:47+00:00,283401,5928,0,325,11
H-cnPJfpeOY,Eminem - MTV EMAs,http://smarturl.it/MMLP2,2013-11-08 18:34:54+00:00,1116018,9163,0,442,11
CJNm90HFVU4,Eminem MMLP 2 - Out Now,Eminem's MMLP 2 is available now: http://smarturl.it/mmlp2,2013-11-08 07:13:00+00:00,959363,13218,0,490,11
V7SVgl1HnK8,Eminem - Survival (Live on SNL),"Download Eminem's 'MMLP2' Album on iTunes now: http://smarturl.it/MMLP2

Music video by Eminem performing Survival (Live on SNL). © 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2013-11-05 22:56:37+00:00,4435449,65111,0,4947,11
w7IlXq2qlRc,Eminem - Berzerk (Live on SNL),"Download Eminem's 'MMLP2' Album on iTunes now: http://smarturl.it/MMLP2

Music video by Eminem performing Berzerk (Live on SNL). © 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Bezerk #Vevo",2013-11-05 18:49:36+00:00,4611215,87353,0,5803,11
1rd91wheVmM,Call Of Duty: Ghosts X GameStop - MMLP2 Special Offer,"REDEEM HERE  http://callofduty.eminem.com/

Don't forget: if you buy Call of Duty: Ghosts and MMLP2 together from select retailers, you gain access to ""Don't Front"" ft. Buckshot, an exclusive bonus track.  More info here: http://bit.ly/1anq9Ag",2013-11-05 13:06:05+00:00,1409751,17850,0,866,11
ZDXXi19_7iE,Eminem - The Monster ft. Rihanna (Audio),"Download Eminem's 'MMLP2' Album on iTunes now: http://smarturl.it/MMLP2

Eminem performing ""Monster"" ft. Rihanna © 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Monster #Vevo",2013-10-28 23:30:01+00:00,110545177,863375,0,63773,10
S7cQ3b0iqLo,Eminem - Rap God (Audio),"Eminem ""Rap God"" 
Album Available on iTunes Now! http://smarturl.it/MMLP2",2013-10-14 21:31:05+00:00,71325298,628448,0,111406,10
NlmezywdxPI,Eminem - Survival (Explicit),"Download Eminem's 'MMLP2' Album – Deluxe Explicit: http://smarturl.it/MMLP2

Music video by Eminem performing Survival (Explicit). (C) 2013 Aftermath Records/Interscope Records",2013-10-08 16:55:01+00:00,185216772,1585819,0,152428,10
dQkpv3XkOsA,Eminem - Berzerk (MTV Version),Music video by Eminem performing Berzerk. (C) 2013 Aftermath Records/Interscope Records,2013-10-08 07:00:01+00:00,2422823,59844,0,2466,10
5KsabeJ1UEk,Eminem - Berzerk Explained: Behind The Scenes 1,"iTunes: http://smarturl.it/Berzerk 
Amazon: http://smarturl.it/BerzerkAmazon

Music video by Eminem performing Berzerk Explained: Behind The Scenes 1. © 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV",2013-10-03 22:01:41+00:00,3130043,41531,0,2331,10
ab9176Srb5Y,Eminem - Berzerk (Official Music Video) (Explicit),"Download Eminem's 'MMLP2' Album – Deluxe Explicit: http://smarturl.it/MMLP2

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Bezerk #Vevo #HipHop",2013-09-09 15:40:00+00:00,281035651,2156077,0,176612,9
AvKCib3O03g,Eminem - Berzerk (Lyric Video),Album available now! http://smarturl.it/MMLP2,2013-09-06 23:50:15+00:00,12359244,86376,0,5089,9
359na4NeaVA,Eminem - Berzerk (Official Audio),"Download Eminem's 'MMLP2' Album – Deluxe Explicit: http://smarturl.it/MMLP2

© 2013 Interscope

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

#Eminem #Bezerk #Vevo",2013-08-27 04:20:31+00:00,38341588,387306,0,77259,8
o1Af8RrmLPY,Survival (Audio Only),"Album available NOW! http://smarturl.it/MMLP2
To redeem when buying COD : http://callofduty.eminem.com",2013-08-14 20:25:51+00:00,22382283,212512,0,28646,8
kqwiIrmaPR4,Not Afraid by Eminem | Behind The Scenes Pt. 1 | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Behind The Scenes Part 1 of No Afraid by Eminem

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Not Afraid by Eminem | Behind The Scenes Pt. 1 | Eminem
http://www.youtube.com/user/EminemMusic",2013-02-08 18:42:47+00:00,269066,3375,0,180,2
l1z9gUge-wg,Not Afraid by Eminem | Behind The Scenes Pt. 2 | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Behind The Scenes Part 2 of No Afraid by Eminem

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Not Afraid by Eminem | Behind The Scenes Pt. 2 | Eminem
http://www.youtube.com/user/EminemMusic",2013-02-08 18:40:20+00:00,140833,1522,0,72,2
